UniprotKB,r,theta,DC,CC,BC,EC,idr,nucleus,cytoplasm,endomembrane,multi
Q9NVF9,19.11816068,3.179709644,2,1.68E-05,14.18566007,0.00033986,0,0,0,0,0
Q3MJ16,19.0409912,2.811476755,3,1.70E-05,20.06813272,0.00046235,0,0,0,0,1
Q15916,19.1159181,5.397317104,2,1.57E-05,13.07789075,0.00012422,0,0,0,0,1
Q8N987,18.64613115,0.488635484,10,1.86E-05,651.6313172,0.00233984,0,0,0,0,1
Q8TC92,18.89774147,2.381757601,5,1.76E-05,424.1653684,0.00061861,0,0,0,1,0
Q502W6,19.11599552,3.126451346,2,1.78E-05,13.32378988,0.00112866,0,0,0,0,1
Q8WW33,19.11630511,4.444888858,2,1.76E-05,303.141076,0.00099889,0,1,0,0,0
Q6PL45,19.11638249,2.488436537,2,1.58E-05,23.27212192,5.49E-05,0,0,0,0,1
Q9UJJ9,18.89061432,1.067642185,5,1.76E-05,852.7193417,0.00046398,0,0,0,0,1
O75078,19.11576326,2.667880013,2,1.61E-05,43.57794343,9.56E-05,0,0,0,0,0
O95479,19.04157445,1.550681896,3,1.77E-05,48.88631848,0.00064998,0,0,1,0,0
Q14147,19.11684667,3.098962623,2,1.81E-05,32.75336051,0.0013035,0,1,0,0,0
Q8N884,18.89235256,0.004276753,5,1.80E-05,63.67327434,0.00244014,1,0,0,0,1
Q96E40,19.00993324,2.682493165,4,1.91E-05,696.4098923,0.0025418,0,0,1,0,0
Q8IVF4,19.04174103,1.388722276,3,1.83E-05,39.56739882,0.00219156,0,0,0,0,0
Q9UGM6,19.04182431,2.704677132,3,1.88E-05,176.4271957,0.00161234,0,0,1,0,0
Q6PHW0,19.04190758,2.782669228,3,1.85E-05,189.2185068,0.0020859,1,0,0,1,0
Q8N4F0,19.04199085,0.885907137,3,1.82E-05,328.630854,0.0020685,0,0,0,1,0
Q7Z6I6,19.04207411,1.083007741,3,1.83E-05,126.3812121,0.00168664,0,0,0,1,0
Q5HYL7,19.00976136,0.608546349,4,1.85E-05,91.44380915,0.00267583,0,0,0,0,1
Q15878,19.12016706,1.75686883,2,1.79E-05,116.4880392,0.00128711,0,0,0,0,1
Q86UB9,19.1197044,2.215760412,2,1.79E-05,82.26405933,0.00130018,0,0,0,1,0
Q8TDI8,19.01190781,5.552314686,4,2.02E-05,218.6624779,0.01382439,0,0,0,0,0
Q8NEN0,19.12047538,3.863769333,2,1.73E-05,50.13059314,0.00054393,0,1,0,0,0
Q9NP55,18.7843364,6.134063227,8,1.83E-05,1549.555687,0.00151176,0,0,0,0,0
O94851,19.12062951,2.118811761,2,1.66E-05,31.00463503,0.00025549,0,0,0,0,1
Q8NCC3,19.12070656,2.243455474,2,1.83E-05,35.55627024,0.00105822,0,0,0,0,1
Q17RY0,19.12086065,6.072687445,2,1.80E-05,9.98808451,0.00136384,0,0,0,0,1
Q2M3C7,19.04631133,3.28249685,3,1.60E-05,32.97372348,0.00012557,0,0,0,0,0
Q9BPU9,18.84565695,2.209854633,6,1.67E-05,423.0433893,0.00019255,0,0,0,0,0
Q2NL98,19.04672579,4.326326283,3,1.71E-05,1808.005347,0.00043908,0,0,0,0,0
Q99954,19.11870125,4.326408014,2,1.51E-05,45.73388478,4.04E-05,0,0,0,0,0
Q9H0R1,19.04597964,0.099648304,3,1.62E-05,115.0125962,0.00029299,0,0,0,0,0
Q16527,19.11893283,3.563346134,2,1.79E-05,29.67229333,0.0011515,0,0,0,0,0
Q9Y3Q0,18.9024334,2.897280657,5,1.70E-05,227.150796,0.00025855,0,1,0,0,0
Q9Y5F7,19.04705724,2.430424198,3,1.67E-05,117.086626,0.00018212,0,0,0,0,1
Q9NX38,18.79032849,3.418587282,7,1.77E-05,15525.05895,0.00078993,0,0,0,0,1
Q9P016,18.98373178,3.261649415,4,1.72E-05,288.2104869,0.00056521,0,0,0,0,1
Q495M9,18.98381996,1.727369302,4,1.69E-05,455.6040408,0.00030042,0,0,0,0,0
Q49A92,19.04738858,3.408693598,3,1.73E-05,104.0011255,0.00053781,0,0,0,0,1
Q4G0W2,19.0474714,4.220947152,3,1.56E-05,212.5748897,4.72E-05,0,0,0,0,1
Q96M98,18.98390813,0.349552711,4,1.75E-05,70.12622578,0.00072714,0,0,0,0,0
Q5VTT5,19.11931869,5.073310932,2,1.77E-05,6.48726561,0.00086688,0,0,0,0,1
Q96CP7,18.98399629,2.155291765,4,1.80E-05,150.6762839,0.00079758,0,0,0,0,0
Q9NP87,19.04755421,1.703794357,3,1.73E-05,116.5040079,0.00035673,0,1,0,0,0
Q6IQ55,18.98408444,0.839746596,4,1.95E-05,158.2274567,0.00641935,0,0,0,0,0
Q5W041,19.11939584,2.638614756,2,1.63E-05,44.07700934,0.00016999,0,0,0,0,0
Q15493,19.11955013,3.174015253,2,1.64E-05,13.7385617,0.00016557,0,0,1,0,0
Q6ZS17,19.11962727,3.236926496,2,1.79E-05,12.98371925,0.00124631,0,0,0,0,1
Q96HJ3,19.11188449,1.745435335,2,1.78E-05,240.2441969,0.00110496,0,1,0,0,0
Q56A73,19.11196221,0,2,1.63E-05,5.82165621,0.00028984,0,0,0,0,1
Q56P42,19.11203993,4.976488372,2,1.62E-05,48.01973441,0.00020158,0,0,0,0,1
Q9BX73,18.51183031,2.476508715,13,1.78E-05,943.4266842,0.00049996,0,0,0,0,1
Q7L5Y1,19.11211763,4.028434021,2,1.55E-05,12.57479336,8.62E-05,0,0,0,0,0
Q5EE01,19.04431955,1.43869882,3,1.95E-05,54.17212832,0.00682454,0,1,0,0,0
Q5H913,19.11227303,2.734176377,2,1.68E-05,19.05852168,0.00025956,0,0,0,0,1
Q9NRM0,19.11235073,2.252645807,2,1.68E-05,9.11285157,0.00018256,0,0,0,0,0
Q96MI6,19.11242841,4.006071289,2,1.63E-05,20.73076697,0.0002333,0,1,0,0,0
Q86UD4,19.11180676,1.488228863,2,1.72E-05,8.0196773,0.00048881,0,1,0,0,0
Q5JSJ4,19.11266143,2.448816435,2,1.72E-05,7.55205944,0.00038691,0,0,0,0,1
Q5M8T2,19.11273909,2.416471972,2,1.60E-05,15317,8.86E-05,0,0,1,0,0
Q9H5P4,19.04456873,1.584924244,3,1.78E-05,166.7126017,0.00123226,0,1,0,0,0
B1AJZ9,19.11297204,0.602241152,2,1.77E-05,21.97837843,0.00120278,0,0,0,0,0
Q86W26,19.11304968,0.601875187,2,1.73E-05,71.56188092,0.00050411,0,0,0,0,1
Q96B45,18.98205496,2.649474842,4,1.73E-05,218.5319372,0.0003405,0,0,0,0,1
Q8IYR0,18.69685816,1.942948226,9,1.84E-05,940.8651259,0.00115867,0,0,0,0,1
Q8WXF7,18.9824082,2.123540382,4,1.77E-05,80.88054786,0.00097271,0,0,0,0,0
Q9BYR2,19.04481786,1.94715987,3,1.46E-05,30.67820558,1.78E-05,0,0,0,0,0
Q5T5D7,18.9834672,1.840587497,4,1.74E-05,330.2132556,0.00042202,0,0,0,0,1
Q5T6V5,19.1104845,5.284938135,2,1.68E-05,21.30536144,0.00035065,0,0,0,0,0
Q6L8G4,19.11064015,1.947402842,2,1.31E-05,11.58110794,1.77E-06,0,0,0,0,0
Q5T753,19.11095138,1.947292068,2,1.61E-05,11161.6181,0.00013099,0,0,0,0,0
Q5T7P2,19.11102917,1.94777395,2,1.61E-05,271.383815,0.0001316,0,0,0,0,0
Q9BSE4,19.0454819,5.186599206,3,1.74E-05,19.15749225,0.00064109,0,1,0,0,0
Q92781,19.0457308,2.978473178,3,1.56E-05,15337.05525,6.89E-05,0,0,0,1,0
Q9NQ35,18.98707714,4.276494832,4,1.66E-05,315.631387,0.00024176,0,0,1,0,0
Q9NTI7,18.98496556,1.778831324,4,1.73E-05,47.96477352,0.00058737,0,0,0,0,1
Q5VU92,19.11172903,0.643429705,2,1.63E-05,8.14688366,0.00022744,0,0,1,0,0
Q9NVH6,19.0458967,2.376304254,3,1.69E-05,233.7358071,0.00036094,0,0,1,0,0
Q96LX8,18.69650717,0.861846059,9,1.79E-05,295.1122919,0.00120791,0,1,0,0,0
Q86U90,18.98443698,5.314514942,4,1.82E-05,66.1783404,0.00302024,0,0,1,0,0
Q6UWJ8,18.89071097,2.928138388,5,1.73E-05,136.4543023,0.00029432,0,0,0,0,1
Q9BUR5,18.90052095,2.352166043,5,1.66E-05,38.13735969,0.00031474,0,0,1,0,0
Q8NDW8,18.98461321,3.074310062,4,1.70E-05,252.1695267,0.00030368,0,1,0,0,0
Q8NAA4,18.98470131,3.189714436,4,1.73E-05,18.00228994,0.00055524,0,1,0,0,0
Q9NRY2,18.69557061,5.051160143,9,1.83E-05,987.0935556,0.00144703,1,1,0,0,0
Q6ZN57,18.9847894,0.640697331,4,1.77E-05,78.1441994,0.00082316,0,0,0,0,0
Q08AG5,19.06438953,1.786637943,3,1.74E-05,212.2640587,0.00052758,0,0,0,0,0
Q8N8M0,19.06447097,5.76206178,3,1.61E-05,66.7774776,0.00017828,0,1,0,0,0
Q16378,18.90214677,1.906214414,5,1.77E-05,573.3532752,0.00115868,0,0,0,0,0
Q6GMV3,19.06455241,2.627433575,3,1.60E-05,234.3267994,7.23E-05,0,1,0,0,0
Q6IPX1,19.11498869,5.485595733,2,1.65E-05,5105,0.00047019,0,0,0,1,0
Q8WYQ9,19.06471526,1.292965562,3,1.76E-05,96.48606641,0.00080845,0,1,0,0,0
Q9BSU3,19.06479668,4.276222858,3,1.62E-05,19.55696025,0.00022699,0,0,0,0,1
Q6UWW0,18.78701581,1.57368693,7,1.72E-05,777.0341606,0.00043574,0,0,0,0,0
Q6NSX1,19.1154535,2.300054265,2,1.81E-05,225.0797858,0.00184029,0,0,0,0,0
Q6DKJ4,18.78680172,3.973368738,7,1.75E-05,609.4344394,0.0006277,0,0,1,0,0
Q9UDV6,18.6711518,1.494354888,10,1.83E-05,2589.933467,0.00119142,0,1,0,0,0
Q502X0,19.11553095,1.364689204,2,1.62E-05,29.43917932,0.00011208,0,1,0,0,0
O94991,19.06528505,2.470562522,3,1.71E-05,74.05638023,0.00034889,0,0,0,1,0
Q6P9H4,18.78648049,4.333542227,8,1.83E-05,671.7157415,0.00101063,0,0,1,0,0
Q9NZI2,18.97674147,1.601563727,4,1.57E-05,135.5170292,7.94E-05,0,0,0,1,0
Q96CD2,18.97691903,1.233512872,4,1.75E-05,161.5566517,0.00058613,0,0,1,0,0
Q8WTX7,18.8975495,0.368207159,5,1.68E-05,15360.35217,0.00031833,0,0,0,0,0
Q9NRD9,19.11320494,2.623833041,2,1.78E-05,104.607816,0.00093219,0,0,0,0,0
P0C7H9,19.11328256,0.313317902,2,1.49E-05,3.1495994,3.75E-05,0,0,0,0,0
Q96PE7,19.11336017,2.116284716,2,1.61E-05,11.12873941,0.00011035,0,1,0,0,0
Q9UKF7,19.11343778,2.116050458,2,1.61E-05,11.12873941,0.00011035,0,0,0,0,1
Q6UB28,18.93847081,2.288735427,5,1.74E-05,128.0360532,0.00052469,0,0,0,1,0
Q6UW02,19.06577318,2.523822822,3,1.69E-05,71.25549777,0.00025094,0,0,0,0,1
Q9NPR9,19.11367057,3.949722331,2,1.68E-05,126.5955763,0.0001849,0,0,0,1,0
Q9UFP1,19.06593583,1.416090753,3,1.61E-05,73.48672271,0.00010671,0,0,0,1,0
Q6UX40,18.94104917,2.442322442,5,1.70E-05,182.8646325,0.00023812,0,0,0,0,1
Q8WV15,19.0627593,3.215081385,3,1.67E-05,193.3578517,0.00024244,0,1,0,0,0
Q9NYY1,19.06292244,2.898667332,3,1.59E-05,38.6139926,9.50E-05,0,0,0,0,0
Q8N6N6,19.063004,4.962617417,3,1.73E-05,58.20191124,0.00047506,0,0,0,0,0
Q6ZMJ2,19.06324864,2.663393135,3,1.91E-05,393.5326233,0.00596264,0,0,0,0,0
Q6ZNK6,19.08606554,2.040819588,2,1.75E-05,43.14060957,0.0007629,0,0,0,0,0
Q6ZS10,19.08797715,2.300412614,2,1.63E-05,15.32352633,0.0001795,0,0,0,0,0
P59797,19.08789758,5.071777652,2,1.66E-05,37.28577411,0.00024112,0,0,0,0,0
Q8N594,19.08781799,2.869526297,2,1.71E-05,5.80301534,0.00061444,0,1,0,0,0
Q70IA8,18.97629742,1.351866028,4,1.67E-05,587.6615977,0.00029941,0,0,1,0,0
Q71RS6,19.06365625,2.653792235,3,1.68E-05,33.72719186,0.00019678,0,0,0,0,0
Q96DN6,18.97966733,5.075901277,4,1.69E-05,51.09719467,0.00072205,0,1,0,0,0
Q6IQ49,19.08749959,5.447584967,2,1.81E-05,2.46695425,0.00258292,0,0,0,0,1
Q9NZ09,18.79331133,4.626189475,7,1.76E-05,105.5007555,0.00092476,0,0,0,0,1
Q7L3V2,19.08734035,0.417334629,2,1.65E-05,9.23091364,0.00025359,0,0,0,0,0
Q9NZN3,18.9800214,3.14072471,4,1.73E-05,15.98367374,0.00058248,0,0,0,1,0
Q96N38,19.08622497,1.36701315,2,1.59E-05,3.18376946,0.00017186,0,0,0,0,0
A2RUB1,19.06398222,4.105314382,3,1.68E-05,29.29102235,0.0004505,0,0,0,1,0
Q9Y3D2,19.06406369,2.377026833,3,1.62E-05,55.45210453,0.00027663,0,0,0,0,0
Q9NXL2,19.08702179,3.446120046,2,1.68E-05,15317,0.00029481,0,0,0,0,1
Q96CT2,18.78132704,0.028956584,8,1.81E-05,379.5368289,0.00157853,0,0,1,0,0
Q9Y5C1,18.98055229,2.964928158,4,1.76E-05,89.54370769,0.00054822,1,0,0,0,0
Q7Z6J9,18.93347969,1.051636156,5,1.70E-05,16.79328191,0.00032932,0,1,0,0,0
Q86T13,18.933109,2.116707641,5,1.73E-05,354.0720291,0.00040577,0,0,0,1,0
Q9BWD3,19.08630468,1.708689342,2,1.75E-05,32.44005308,0.00053811,0,0,0,0,0
Q9NXR5,19.08718108,4.14852945,2,1.62E-05,38.84227016,0.00012886,0,1,0,0,0
O15033,18.98099448,2.434510978,4,1.65E-05,37.14983097,0.00020777,0,0,0,0,0
Q86V87,19.08980575,1.061572596,2,1.72E-05,4.96699883,0.00056094,0,0,0,0,1
P52738,19.08964687,5.121078761,2,1.91E-05,38.33619961,0.00635835,0,1,0,0,0
Q8NE00,19.06837258,2.524744565,3,1.71E-05,104.9952953,0.00048893,0,0,0,0,1
Q8NA58,18.55926927,2.653521852,12,1.72E-05,1504.8549,0.00031527,0,0,0,0,0
Q86WN1,18.97807245,4.475419168,4,1.80E-05,90.40118389,0.00100491,0,0,0,0,1
Q9P2H5,19.08940851,2.826232261,2,1.66E-05,24.25747967,0.00023488,0,1,0,0,0
Q86YI8,19.06853482,4.567967665,3,1.70E-05,86.90020968,0.0005774,0,0,0,0,0
Q8IUC8,19.06861593,2.065381276,3,1.92E-05,6414.342036,0.00583258,0,0,0,0,0
Q10472,19.0678857,2.065490645,3,1.59E-05,79.58814965,9.88E-05,0,0,0,0,0
Q8WWP7,19.06885923,2.128844204,3,1.56E-05,246.77249,5.75E-05,0,0,0,1,0
Q674R7,19.06902139,3.172411443,3,1.66E-05,15.53041245,0.00025906,0,0,0,0,0
Q9NYL4,18.97824978,3.092940162,4,1.73E-05,186.8605643,0.00045851,0,0,1,0,0
Q12893,19.08885211,1.827100519,2,1.61E-05,19.29956996,0.00012354,0,0,0,1,0
Q8IWA6,18.84484841,5.880296953,6,1.73E-05,1591.334978,0.00097131,0,0,0,0,0
Q9H8W3,19.06926459,1.067942336,3,1.55E-05,102.6353037,8.10E-05,0,1,0,0,0
Q9BV20,19.08861356,0.280593295,2,1.87E-05,92.68296178,0.00152042,0,0,0,0,1
Q9UG56,19.06934564,0.375714282,3,1.86E-05,367.6483004,0.0014332,0,0,0,0,1
Q9BT22,19.08829541,1.705983268,2,1.91E-05,38.50659769,0.00240478,0,0,0,0,1
Q8TB37,19.06699247,3.732929275,3,1.92E-05,35.28879058,0.00202154,0,0,1,0,0
Q9Y2G5,19.08821585,3.299813351,2,1.88E-05,140.1850718,0.00159438,0,0,0,0,0
Q8N4T8,19.06626107,1.045092751,3,1.88E-05,115.571972,0.00152481,0,0,0,0,0
Q8IXN7,19.06634236,2.62756986,3,1.58E-05,131.9676963,6.73E-05,0,1,0,0,0
Q96FH0,19.06642365,1.753748971,3,1.69E-05,97.07316678,0.00032012,0,0,0,1,0
Q8IYT3,19.08510837,2.42592666,2,1.64E-05,21.56810472,0.00014344,0,0,0,1,0
Q9H2A2,19.08566683,2.532412909,2,1.54E-05,23.7246405,5.69E-05,0,0,0,0,1
Q8IZP1,19.08558707,5.485633127,2,1.65E-05,5105,0.00047019,0,0,0,1,0
Q9Y6X6,18.97922456,3.585379717,4,1.75E-05,123.0635076,0.00051391,0,0,0,1,0
Q6H8Q1,19.06691123,3.024298144,3,1.79E-05,92.28968372,0.00113845,0,0,0,0,1
Q96F15,19.06609846,2.184313409,3,1.59E-05,484.0447892,8.52E-05,0,0,0,0,0
Q8N8X9,19.06707371,4.143826681,3,1.78E-05,56.91822094,0.00065167,0,1,0,0,0
Q8N387,19.09850595,1.598692629,2,1.54E-05,375.6820569,3.56E-05,0,0,0,0,0
Q9Y5I0,19.09724509,1.146826215,2,1.54E-05,47.67031001,7.10E-05,0,0,0,0,0
Q96AA8,19.06715494,1.165217575,3,1.79E-05,95.05822919,0.00107894,0,0,0,1,0
Q8N4Y2,19.06731737,2.899226784,3,1.64E-05,109.22873,0.00012943,0,0,0,0,0
Q93088,19.06747978,1.970893181,3,1.53E-05,61.87795954,3.57E-05,0,0,1,0,0
Q9NUH8,19.09716624,2.362438787,2,1.80E-05,12.95486659,0.00101783,0,0,0,0,0
Q9H5L6,19.06756098,2.716585406,3,1.74E-05,32.35731834,0.00105284,0,0,1,0,0
O95759,19.09700851,6.058971831,2,1.71E-05,13.49172234,0.0008006,0,1,0,0,0
Q8TAP9,19.09692963,0.008002486,2,1.67E-05,15.03266186,0.00029144,0,0,0,0,1
Q9HAY2,18.94691808,4.839016708,5,1.70E-05,813.0187939,0.00043835,0,0,1,0,0
Q8TAF8,19.09685075,2.897367936,2,1.59E-05,61.2108617,7.87E-05,0,0,0,1,0
Q9GZX6,19.06772335,2.898499252,3,1.42E-05,292.2489222,9.50E-06,0,0,0,0,0
P48145,19.09669297,1.908951456,2,1.56E-05,15317,8.25E-05,0,0,0,0,0
Q8N7K0,19.09661408,0.706376655,2,1.77E-05,15.40097858,0.00081697,0,1,0,0,0
Q9BQI9,19.09621949,4.96826802,2,1.73E-05,8.94738153,0.00061612,0,0,0,0,1
A6NHT5,19.09487675,5.589829468,2,1.61E-05,11.6052136,0.00019183,0,0,0,0,1
Q8NDL9,18.94325399,3.628814552,5,1.69E-05,356.3302702,0.00030829,0,0,1,0,0
Q9ULT0,19.09582475,1.206453474,2,1.76E-05,15.84863533,0.00078821,0,0,0,0,0
Q9P266,19.05744288,1.207274423,3,1.83E-05,38.63394931,0.00174089,0,0,0,1,0
Q8NDZ4,19.09558784,2.486893972,2,1.58E-05,3.21967615,7.10E-05,0,0,0,0,0
Q9H0I9,18.99373498,3.015768645,4,1.69E-05,150.5413826,0.00032232,0,0,0,0,0
Q8NEQ5,19.05760688,1.90918201,3,1.70E-05,70.26584655,0.00043512,0,0,0,0,1
Q8NG50,19.09550885,3.420894501,2,1.84E-05,26.29070169,0.00204115,0,0,0,0,1
Q9NQM4,19.09542986,3.219195068,2,1.76E-05,132.5278301,0.00079352,0,0,0,0,0
Q8TAS1,19.09535086,1.40875869,2,1.57E-05,14.39927015,5.36E-05,0,0,0,0,1
Q9Y5I1,18.94591178,2.449536362,5,1.81E-05,283.3882723,0.00182208,0,0,0,0,1
Q8TBG9,19.09527186,2.203525198,2,1.65E-05,38.78603074,0.0001951,0,0,0,0,1
Q8TCY9,19.09519285,0.2728932,2,1.77E-05,10.19358283,0.0009178,0,0,1,0,0
Q8TD46,19.09503481,1.891525667,2,1.62E-05,15317,0.00010104,0,0,0,1,0
Q9Y4D2,19.09495579,2.432246704,2,1.58E-05,11.50121974,6.62E-05,0,0,0,0,0
Q9NPR2,19.09614056,3.580077141,2,1.52E-05,27.10133602,2.55E-05,0,0,0,0,1
Q92681,19.09960792,0.943651773,2,1.58E-05,84.13817223,7.91E-05,0,0,0,0,1
Q8WU58,19.09952925,4.914580858,2,1.75E-05,7.28171988,0.00080965,0,1,0,0,0
Q96MX0,19.09945057,4.384204091,2,1.65E-05,51.28451462,0.00017916,0,1,0,0,0
Q5SRE7,19.09937189,3.982878321,2,1.77E-05,58.29629717,0.00076544,0,1,0,0,0
Q96K49,19.05801676,2.648785687,3,1.75E-05,177.2775003,0.00053896,0,0,0,1,0
Q9UNE0,19.0992932,4.596388409,2,1.61E-05,65.59466555,0.00011238,0,0,0,0,0
Q8WXI4,19.05809871,3.231996773,3,1.58E-05,76.86867918,7.68E-05,0,0,1,0,0
Q9Y5G0,19.05826261,2.434109835,3,1.71E-05,39.00447326,0.00044819,0,0,0,0,1
Q92502,19.09889965,4.193387767,2,1.66E-05,13.65853397,0.00026574,0,0,0,0,0
Q9BVM2,18.99904736,4.98298567,4,1.88E-05,35.83252179,0.00421427,0,1,0,0,0
Q9H3S3,19.09874219,1.074938294,2,1.60E-05,15.34093556,0.00011079,0,1,0,0,0
Q9BQT8,19.05859031,1.561426935,3,1.70E-05,86.90020968,0.0005774,0,0,0,0,0
Q92902,18.78968817,1.122128809,7,1.79E-05,15465.91974,0.00091596,0,0,0,0,0
Q8N2C7,19.05547284,5.770500959,3,1.94E-05,113.9566209,0.00814017,0,0,0,0,1
Q96M32,18.99939474,4.086215129,4,1.79E-05,42.53544566,0.00080074,0,0,0,0,0
Q93033,19.09834843,5.909998303,2,1.79E-05,4.02111689,0.0014628,0,0,1,0,0
Q96LI9,19.09826966,2.073441876,2,1.76E-05,206.2283375,0.00086816,0,1,0,0,0
Q96QK8,19.09819089,2.299760672,2,1.64E-05,86.30638593,0.0002847,0,0,0,0,0
Q969J5,19.0981121,2.898451202,2,1.43E-05,518.2169323,1.71E-05,0,0,0,0,0
Q96FM1,19.09803331,2.10903847,2,1.64E-05,20.92003178,0.0001265,0,0,0,0,1
Q96F05,19.05588358,2.87076589,3,1.60E-05,274.6831241,0.00011553,0,0,0,0,1
Q3ZCW2,18.91562639,1.613503523,5,1.84E-05,194.7993659,0.00188615,0,1,0,0,0
Q96AQ8,19.05629415,4.877036922,3,1.76E-05,81.64290996,0.0006627,0,0,0,0,0
Q9HAQ2,19.05654042,2.039435489,3,1.71E-05,109.5882989,0.0004095,0,0,0,0,0
Q9BZX2,18.91675735,4.765739345,5,1.58E-05,15428.80879,8.59E-05,0,1,0,0,0
Q9ULD6,18.99774361,3.804578784,4,1.78E-05,341.2068102,0.0009802,0,0,1,0,0
Q96CX3,18.99783058,5.292088126,4,1.82E-05,134.5792086,0.00290755,0,0,0,1,0
Q2KHT3,19.05686868,1.902573262,3,1.71E-05,60.3545287,0.00041186,0,0,0,0,1
Q96DT0,19.05695073,3.027342874,3,1.66E-05,98.63669032,0.00022541,0,0,1,0,0
Q96NS5,19.09369051,1.833011279,2,1.72E-05,63.89861893,0.00068337,0,0,1,0,0
Q9BTF0,18.98909662,5.824825974,4,1.80E-05,153.6685017,0.00207637,0,1,0,0,0
Q9BWQ6,18.98935974,2.649766043,4,1.74E-05,473.1530424,0.00068968,0,0,0,0,1
Q96S99,19.09234442,1.535025321,2,1.70E-05,31.79987222,0.00034541,0,0,0,0,0
O75638,19.09226518,4.058579229,2,1.77E-05,31.36468185,0.00066514,0,0,0,0,1
A5PLK6,19.09210669,2.558784199,2,1.83E-05,9.73625124,0.0024189,0,0,0,0,0
Q9Y267,19.09194817,4.188068731,2,1.65E-05,26.30840197,0.00021378,0,0,0,0,0
Q96HM7,19.0918689,0.467170583,2,1.65E-05,15317,0.0006259,0,0,0,1,0
Q9GZV3,19.09178963,3.351263573,2,1.64E-05,127.3144186,0.000218,0,0,0,0,1
Q8N9U0,19.09163106,6.188215358,2,1.69E-05,3.16607439,0.00044343,0,1,0,0,0
Q9UIE0,19.09155177,0.255985501,2,1.70E-05,7.12954527,0.0003848,0,0,1,0,0
Q96K78,19.09147247,3.290042269,2,1.79E-05,610.633062,0.00075141,0,0,0,1,0
Q9BVM4,19.09139316,3.799771426,2,1.47E-05,17.93039928,1.70E-05,0,0,0,0,0
Q6P5S2,19.06112644,1.907326198,3,1.72E-05,184.8086223,0.00086539,0,0,0,0,0
Q96MW1,18.98795567,0.54700504,4,1.80E-05,210.8398294,0.0009868,0,0,1,0,0
P21128,19.0909172,0.882031518,2,1.66E-05,5.35441292,0.00044308,0,0,0,0,0
Q9UHC3,19.06145322,2.996061303,3,1.70E-05,101.0994746,0.00033646,0,0,0,0,1
Q6P5S7,19.09059977,3.229713705,2,1.55E-05,29.53361611,7.00E-05,0,0,0,0,0
Q8WUX2,19.06169824,1.431369335,3,1.74E-05,45.43669294,0.00062357,0,0,1,0,0
Q9NRN5,19.09052039,2.270675769,2,1.62E-05,8.49850268,0.00016346,0,0,0,1,0
Q96F25,19.09044101,2.650621476,2,1.64E-05,18.63236015,0.00013172,0,1,0,0,0
Q96ID5,19.09036163,3.450327406,2,1.82E-05,7.01644517,0.00178003,0,0,0,0,0
Q9UK17,19.06202484,1.60157455,3,1.67E-05,734.1831949,0.00025751,0,0,0,0,0
Q99944,18.84444389,2.641239145,6,1.80E-05,997.893306,0.00065216,0,0,0,0,1
Q6IS14,19.09028223,4.450631318,2,1.75E-05,4.39687432,0.00096315,0,0,0,0,1
Q92539,19.06226971,4.893250613,3,1.77E-05,41.73570941,0.00116537,0,0,0,0,1
Q9BRF8,19.09131385,4.907323883,2,1.71E-05,108.6716908,0.00052532,0,0,0,0,1
Q6PIF2,19.09471867,1.749014944,2,1.69E-05,15317,0.00035226,0,1,0,0,0
Q9UIW0,19.09456056,0.262211449,2,1.56E-05,2.78078441,0.00010402,0,1,0,0,0
Q9BZM1,19.05908167,4.765974914,3,1.75E-05,545.3286372,0.00068185,0,0,0,0,0
Q9C0I3,19.05932726,1.782701817,3,1.75E-05,37.57018459,0.00051955,0,0,0,0,0
Q5R3I4,19.09424426,3.934186124,2,1.71E-05,11.769222,0.00060359,0,0,1,0,0
Q9H3H1,19.09416517,4.604567205,2,1.65E-05,22.40511158,0.00020462,0,0,1,0,0
Q9HCI6,19.05957279,2.603660023,3,1.66E-05,49.00803995,0.00021819,0,1,0,0,0
Q96CH1,19.09400697,2.55990141,2,1.62E-05,29.05606855,0.00014036,0,0,0,0,0
Q9NUK0,19.09392787,5.478188075,2,1.63E-05,8.91711575,0.00018311,0,0,0,0,1
P98187,19.09384875,1.565159276,2,1.68E-05,1225.73952,0.00027202,0,0,0,0,0
Q9NPI5,19.09376963,2.673890183,2,1.60E-05,5.68295019,0.00012605,0,0,0,0,1
Q9UDX4,19.09345309,3.970425354,2,1.39E-05,15317,8.23E-06,0,0,0,0,0
Q9ULC6,19.09337394,3.175328869,2,1.59E-05,6.56136636,0.00012959,0,0,0,0,1
Q2VY69,19.09329478,4.888047622,2,1.53E-05,315.5100095,5.52E-05,0,0,0,0,0
Q9Y5G1,19.05981826,2.437598755,3,1.67E-05,12.30112661,0.00024914,0,0,0,0,1
Q9Y5I3,19.09321562,2.449859219,2,1.60E-05,6.80154932,9.53E-05,0,0,0,1,0
Q9UNP4,19.09305728,2.562227585,2,1.59E-05,29.44195689,9.11E-05,0,0,0,1,0
Q9UQ72,19.09281971,3.728661927,2,1.56E-05,199.3680745,6.68E-05,0,0,0,0,0
Q9Y5F1,19.09274051,2.431314673,2,1.68E-05,4.66360771,0.00024112,0,0,0,1,0
Q9Y5G4,19.09266131,1.427824329,2,1.64E-05,20.57254776,0.00015698,0,0,0,0,1
Q9Y5G6,19.09258209,1.428157026,2,1.64E-05,20.57254776,0.00015698,0,0,0,0,1
