cooperative	common	V1	V2	degree_common	degree_V1	degree_V2	score_competitive	score_cooperative	paralog	quantile	thetad_V1_V2
0	Q07108	Q9NZG7	Q8WZ59	8	1	2	0.058	0.942	no	4	0.000033786
0	P08172	A6NDV4	Q5T442	8	1	7	0.058	0.942	no	4	0.000216167
0	P08172	A6NDV4	Q96DD7	8	1	1	0.058	0.942	no	4	0.000099259
0	P08908	P28221	O43194	9	3	1	0.058	0.942	no	4	0.000170355
0	P08908	Q8NDV2	O43194	9	1	1	0.058	0.942	no	4	0.000109086
0	P08908	O43194	Q99500	9	1	1	0.058	0.942	no	4	0.000225046
0	P08908	Q8NDV2	P28221	9	1	3	0.058	0.942	no	4	0.000061269
0	P08908	P28221	Q99500	9	3	1	0.058	0.942	no	4	0.000054691
0	P80404	Q6PIY5	P51649	5	1	6	0.058	0.942	no	4	0.000046703
0	Q08708	A8K4G0	Q96ND0	4	5	3	0.06	0.94	no	4	0.001420589
0	P08908	Q99500	Q8NDV2	9	1	1	0.06	0.94	no	4	0.00011596
0	Q9BSH3	Q68CL5	Q6ZTW0	9	9	8	0.06	0.94	no	4	0.000987214
0	Q9BSH3	Q6NSI8	Q68CL5	9	4	9	0.06	0.94	no	4	0.000150782
0	A8K855	Q8WZ73	Q6PF05	7	9	4	0.06	0.94	no	4	0.00007359
0	Q9NX38	Q7L7X3	Q3MIT2	7	10	1	0.06	0.94	no	4	0.000073403
0	Q8N6V9	Q96MY1	Q8NEF3	7	3	10	0.062	0.938	no	4	0.00023689
0	Q9BSE2	Q96IW7	Q9H2S6	9	10	2	0.062	0.938	no	4	0.00007448
0	Q8N2Q7	Q9ULB1	P58401	10	7	3	0.062	0.938	no	4	0.000187679
0	Q15173	Q8N2R8	Q16589	10	8	5	0.062	0.938	no	4	0.010358066
0	Q13324	Q96RP3	Q969E3	5	1	1	0.062	0.938	yes	4	0.000045897
0	Q01453	P26715	P25189	5	8	1	0.062	0.938	no	4	0.000134492
0	Q9HCS2	P78329	Q99592	4	1	10	0.062	0.938	no	4	0.000079984
0	P0C0L5	O00187	P06681	3	9	3	0.064	0.936	no	4	0.000184503
0	Q16774	Q5BJF2	Q6NUT2	5	9	1	0.064	0.936	no	4	0.000134181
0	O95832	O15551	O95049	7	4	3	0.064	0.936	no	4	0.000135013
0	P23490	P19957	Q8IYP9	8	3	5	0.064	0.936	no	4	0.000898735
0	Q9NZH6	O95872	Q2KHT4	7	10	2	0.064	0.936	no	4	0.000125935
0	Q8N2Q7	P58400	P58401	10	7	3	0.064	0.936	no	4	0.001117391
0	Q96NZ8	P34820	P12645	7	5	4	0.064	0.936	yes	4	0.000099912
0	P08246	P08697	P10144	8	5	4	0.064	0.936	no	4	0.000256756
0	Q16570	P10145	P09341	4	9	2	0.064	0.936	yes	4	0.000364478
0	O43704	Q06520	O00204	3	2	8	0.066	0.934	yes	4	0.000114572
0	O60683	P28328	O00623	5	3	3	0.066	0.934	no	4	0.000719356
0	Q7Z6J4	Q8WUH6	Q8N392	4	8	4	0.066	0.934	no	4	0.000170552
0	P54852	Q9NW68	Q04941	10	3	4	0.066	0.934	no	4	0.000145675
0	Q8TEU8	P34820	P12645	6	5	4	0.066	0.934	yes	4	0.000099912
0	P02753	Q9UBX0	Q8IXL7	10	3	10	0.066	0.934	no	4	0.000130338
0	Q96PJ5	Q8N387	Q9NZB8	5	2	10	0.066	0.934	no	4	0.000082848
0	Q16570	P13500	P09341	4	4	2	0.066	0.934	no	4	0.000105654
0	Q8IYJ0	Q5VZK9	Q86TP1	10	10	10	0.066	0.934	no	4	0.000305194
0	P21145	Q9BZL3	Q8WTT0	9	8	2	0.066	0.934	no	4	0.000090511
0	Q9NQZ3	Q86YF9	Q8N9W6	6	5	8	0.066	0.934	no	4	0.000307857
0	P48378	Q33E94	P32314	9	2	8	0.068	0.932	no	4	0.000203919
0	P48378	P32314	Q9UKT7	9	8	8	0.068	0.932	no	4	0.000458998
0	Q99748	O00451	P56159	3	2	4	0.068	0.932	yes	4	0.000159391
0	Q86TP1	O60234	Q8IYJ0	10	3	10	0.068	0.932	no	4	0.00010053
0	O95154	Q8NHP1	Q7Z4G4	8	1	10	0.068	0.932	no	4	0.000212942
0	Q14442	P57054	O95256	6	5	2	0.068	0.932	no	4	0.00007447
0	P06858	Q8IV16	Q6Q788	9	1	3	0.068	0.932	no	4	0.000025089
0	Q8N8L2	Q96DR5	P28325	9	9	8	0.068	0.932	no	4	0.000459027
0	Q7Z5R6	P27216	Q9ULM0	6	8	2	0.068	0.932	no	4	0.00023396
0	Q9BSH3	Q6ZTW0	Q6NSI8	9	8	4	0.07	0.93	no	4	0.001137996
0	Q9BSH3	Q8N5T2	Q6NSI8	9	3	4	0.07	0.93	no	4	0.001778257
0	P13671	P01031	Q6ZPD9	4	6	7	0.07	0.93	no	4	0.001259216
0	P01215	P0DN86	P01225	4	1	2	0.07	0.93	yes	4	0.000053704
0	Q9BY49	P31025	Q8NAT1	10	9	10	0.07	0.93	no	4	0.000517547
0	Q99731	P46092	P32248	3	6	1	0.07	0.93	yes	4	0.000104571
0	Q3V5L5	Q86UY5	Q6PEX3	10	4	9	0.07	0.93	no	4	0.000729337
0	Q10472	Q8IUC8	Q9GZU5	3	3	10	0.07	0.93	no	4	0.000123866
0	P48378	Q33E94	Q9UKT7	9	2	8	0.072	0.928	no	4	0.000255079
0	P01563	P01569	O75594	10	10	2	0.072	0.928	no	4	0.012505885
0	P58400	Q7L8C5	O00294	7	3	3	0.072	0.928	no	4	0.000114528
0	O43837	Q9NR23	P21695	10	3	5	0.072	0.928	no	4	0.00018451
0	P41222	P02763	P52757	7	9	7	0.072	0.928	no	4	0.000235154
0	P01215	P0DN86	P22888	4	1	3	0.072	0.928	no	4	0.000053217
0	P16233	P54317	Q9HA92	8	1	7	0.072	0.928	no	4	0.000035206
0	P23327	Q3KP31	Q8IZC7	5	2	8	0.072	0.928	yes	4	0.000082172
0	P56597	Q8WWB3	Q96IM9	3	8	1	0.072	0.928	yes	4	0.000058949
0	P78410	O00478	Q9H330	6	5	9	0.074	0.926	no	4	0.005004689
0	Q96PJ5	Q03403	Q8N387	5	2	2	0.074	0.926	no	4	0.000199394
0	P21754	P60852	O14917	7	1	8	0.074	0.926	no	4	0.002871831
0	Q9HCS2	P98187	P78329	4	2	1	0.074	0.926	yes	4	0.000035208
0	Q8WTX7	Q96GY0	A6NHX0	5	4	1	0.074	0.926	no	4	0.000085614
0	P50225	O00204	P0DMM9	8	8	6	0.076	0.924	yes	3	0.000119469
0	P35346	O00230	P61278	7	6	2	0.076	0.924	no	3	0.000093578
0	P78410	Q9H330	P05496	6	9	8	0.076	0.924	no	3	0.01215233
0	P78410	O00478	P05496	6	5	8	0.076	0.924	no	3	0.007147641
0	O75969	Q9BZX4	Q5JQC9	8	2	5	0.076	0.924	no	3	0.000114064
0	Q03591	P01031	P18428	8	6	5	0.076	0.924	no	3	0.002003986
0	Q03591	P01031	P36980	8	6	1	0.076	0.924	no	3	0.000093959
0	Q03591	P01031	Q9UHX3	8	6	3	0.076	0.924	no	3	0.000516713
0	Q03591	Q9UHX3	P36980	8	3	1	0.076	0.924	no	3	0.000422754
0	Q03591	Q9UHX3	Q9BXR6	8	3	4	0.076	0.924	no	3	0.000657357
0	P21754	Q8IXA5	O14917	7	6	8	0.076	0.924	no	4	0.002934624
0	Q9HD89	Q8N3J9	P10075	5	4	2	0.076	0.924	no	4	0.000279318
0	Q9HCS2	Q99592	P98187	4	10	2	0.076	0.924	no	4	0.000115192
0	Q9ULV1	Q9UPQ7	Q00604	3	10	1	0.076	0.924	no	4	0.000039065
0	Q9UDV6	Q9UDV7	Q96SZ5	10	3	6	0.076	0.924	no	4	0.000171815
0	Q8TC41	Q75WM6	Q9NP59	5	2	2	0.078	0.922	no	3	0.000052233
0	P50225	O00204	P0DMN0	8	8	6	0.078	0.922	yes	3	0.000208602
0	Q9Y4D7	O15041	Q9H3S1	3	1	1	0.078	0.922	yes	3	0.000168582
0	P08908	P47211	O43194	9	3	1	0.078	0.922	no	3	0.000052063
0	P08908	P47211	Q8NDV2	9	3	1	0.078	0.922	no	3	0.000057023
0	P08908	P47211	Q99500	9	3	1	0.078	0.922	no	3	0.000172983
0	O43745	Q14940	Q6AI14	5	4	2	0.078	0.922	yes	3	0.000199807
0	Q9BSH3	Q6ZTW0	Q8N5T2	9	8	3	0.078	0.922	no	3	0.000640261
0	P01031	P13671	P10643	6	4	3	0.078	0.922	yes	3	0.001777823
0	Q03591	Q9BXR6	P01031	8	4	6	0.078	0.922	no	3	0.000140644
0	Q03591	P18428	Q9UHX3	8	5	3	0.078	0.922	no	3	0.001487273
0	P16233	Q6DD87	Q9HA92	8	4	7	0.078	0.922	no	3	0.000129181
0	Q99259	Q05329	P46952	6	6	3	0.078	0.922	no	3	0.000668921
0	P20853	P11509	Q16696	2	2	1	0.078	0.922	yes	3	0.000020489
0	Q5TCM9	Q6L8H1	Q6L8H2	4	2	1	0.078	0.922	no	3	0.000072114
0	Q75WM6	Q8TC41	A4D2B0	2	5	2	0.08	0.92	no	3	0.000099573
0	P35346	P31391	P61278	7	2	2	0.08	0.92	no	3	0.000086678
0	P01563	P05014	O75594	10	9	2	0.08	0.92	no	3	0.012522652
0	P14920	P59103	P09488	4	1	6	0.08	0.92	no	3	0.000052415
0	Q96FX2	Q9UGK8	Q8WWB5	5	4	6	0.08	0.92	no	3	0.000162432
0	P01031	P07358	P10643	6	2	3	0.08	0.92	yes	3	0.000529765
0	Q03591	P36980	P18428	8	1	5	0.08	0.92	no	3	0.001910027
0	Q03591	Q9BXR6	P18428	8	4	5	0.08	0.92	no	3	0.00214463
0	Q03591	Q9BXR6	P36980	8	4	1	0.08	0.92	yes	3	0.000234603
0	P01215	P22888	P01225	4	3	2	0.08	0.92	no	3	0.000106921
0	P28068	P06340	P13765	8	4	1	0.08	0.92	yes	3	0.000058928
0	P21754	Q8IXA5	P60852	7	6	1	0.08	0.92	no	3	0.000062793
0	Q96B96	Q05329	Q9UGQ2	5	6	1	0.08	0.92	no	3	0.000125745
0	O00204	P50225	O43704	8	8	3	0.082	0.918	yes	3	0.000107606
0	P50225	P0DMN0	P0DMM9	8	6	6	0.082	0.918	yes	3	0.000328071
0	P28360	Q07687	P50458	10	5	6	0.082	0.918	no	3	0.01803801
0	Q9BSH3	Q68CL5	Q8N5T2	9	9	3	0.082	0.918	no	3	0.001627475
0	Q96PJ5	Q9NZB8	Q03403	5	10	2	0.082	0.918	no	3	0.000116546
0	P16233	Q6DD87	P54317	8	4	1	0.082	0.918	no	3	0.000093975
0	Q9NQZ3	Q86YF9	Q92904	6	5	4	0.082	0.918	no	3	0.000135674
0	Q6L8G4	Q5T752	Q5T753	2	4	2	0.082	0.918	yes	3	0.0000995
0	P08908	P28222	O43194	9	9	1	0.084	0.916	no	3	0.000125129
0	P08908	P28222	Q8NDV2	9	9	1	0.084	0.916	no	3	0.000016043
0	P08908	P28222	Q99500	9	9	1	0.084	0.916	no	3	0.000099917
0	Q8N9W6	Q86Y33	Q9NQZ3	8	10	6	0.084	0.916	no	3	0.000217894
1	P01031	P07358	P13671	6	2	4	0.084	0.916	yes	3	0.001248058
0	Q9NQZ3	Q8N9W6	Q92904	6	8	4	0.084	0.916	yes	3	0.000172183
0	P27918	Q6ZPD9	Q92496	10	7	4	0.086	0.914	no	3	0.000412473
0	Q9GZU5	Q10472	Q8N412	10	3	3	0.086	0.914	no	3	0.000215075
0	Q5T752	Q9BYQ3	Q6L8G4	4	2	2	0.088	0.912	no	3	0.000033663
0	Q9UKC9	O60688	P61236	9	6	4	0.088	0.912	yes	3	0.000163397
0	Q9GZU5	Q8N412	Q9P0S2	10	3	4	0.088	0.912	no	3	0.000145125
0	Q9GZU5	Q9P0S2	Q10472	10	4	3	0.088	0.912	no	3	0.00006995
0	Q9UQ26	Q8WZA2	Q96E17	8	7	6	0.088	0.912	no	3	0.020121865
0	O43914	O00241	Q5TFQ8	9	2	2	0.09	0.91	no	3	0.000274539
0	O43914	Q14953	O00241	9	2	2	0.09	0.91	no	3	0.00036044
0	O43914	Q5TFQ8	Q14953	9	2	2	0.09	0.91	no	3	0.000085901
0	P82987	Q9BYR9	P0C7H8	4	5	5	0.092	0.908	yes	3	0.000299989
0	Q8IXA5	Q8N5Z0	P21754	6	1	7	0.094	0.906	no	3	0.000059128
0	P35346	P30872	P31391	7	3	2	0.096	0.904	yes	3	0.000037798
0	O00338	P0DMM9	P0DMN0	9	6	6	0.096	0.904	yes	3	0.000328071
0	P78410	Q92968	Q9H330	6	8	9	0.096	0.904	no	3	0.005148354
0	P35346	P30872	P61278	7	3	2	0.098	0.902	no	3	0.000124476
0	P78410	O00481	P05496	6	4	8	0.098	0.902	no	3	0.007130015
0	P78410	Q92968	O00478	6	8	5	0.098	0.902	no	3	0.000143665
0	Q15569	Q7Z6M1	O43610	8	6	1	0.098	0.902	no	3	0.000365015
0	P78552	P35225	Q8IVH8	8	3	8	0.098	0.902	no	3	0.042282951
0	Q99972	Q14515	P10916	7	3	10	0.098	0.902	no	3	0.016508656
0	P78410	Q92968	P05496	6	8	8	0.1	0.9	no	3	0.007003976
0	P27918	P00751	Q6ZPD9	10	10	7	0.1	0.9	no	3	0.000377743
0	P01031	Q03591	P10643	6	8	3	0.1	0.9	yes	3	0.000680142
0	O43745	P48764	Q6AI14	5	8	2	0.102	0.898	yes	3	0.000085221
0	P78552	P05112	Q8IVH8	8	4	8	0.102	0.898	no	3	0.042399651
0	P01031	Q03591	P13671	6	8	4	0.102	0.898	yes	3	0.001097681
0	P01031	P21730	P13671	6	3	4	0.102	0.898	no	3	0.001312807
0	P30532	P30926	P17787	7	1	3	0.104	0.896	yes	3	0.000058859
0	O43914	Q9NZC2	Q5TFQ8	9	4	2	0.106	0.894	no	3	0.000064284
0	P49682	O43927	P02776	7	2	8	0.106	0.894	yes	3	0.000607499
0	P63316	P45379	P48788	7	6	9	0.106	0.894	no	3	0.069311255
0	O43914	Q9NZC2	O00241	9	4	2	0.108	0.892	no	3	0.000210255
0	P50225	O00338	O00204	8	9	8	0.11	0.89	yes	3	0.019818133
0	O43914	Q9NP99	O00241	9	2	2	0.11	0.89	no	3	0.000125625
0	O95445	P0DMV2	P0DMV1	7	1	1	0.11	0.89	yes	3	0.000106486
0	O95445	Q5DJT8	P0DMV1	7	1	1	0.11	0.89	yes	3	0.000037607
0	O95445	Q5DJT8	P0DMV2	7	1	1	0.11	0.89	yes	3	0.000068879
0	Q9BQ16	P08254	Q92563	3	10	2	0.114	0.886	no	3	0.015910203
0	Q9Y342	P41146	Q9NXJ0	9	5	2	0.134	0.866	no	3	0.03939517
0	Q8IWA6	Q9Y421	O00488	6	3	10	0.134	0.866	no	3	1.911234662
0	O95221	Q96C23	Q96EK6	7	2	7	0.138	0.862	no	3	0.039220351
0	P41146	Q9Y342	Q13519	5	9	1	0.138	0.862	no	3	0.039448791
0	P41146	O15432	Q9Y342	5	8	9	0.142	0.858	no	3	0.039477421
0	O60688	Q96IG2	Q9UKC9	6	6	9	0.142	0.858	yes	3	0.08586333
0	P10916	Q99972	Q02045	10	7	1	0.142	0.858	no	3	0.016498268
0	Q8IVH8	Q9Y4K4	P78552	8	9	8	0.144	0.856	no	3	0.04244346
0	P28068	P13765	Q8TCT1	8	1	3	0.144	0.856	no	3	0.01822508
0	P28068	P06340	Q8TCT1	8	4	3	0.146	0.854	no	3	0.018166152
0	P63316	P48788	P19237	7	9	7	0.146	0.854	yes	3	0.069533122
0	Q9BRL7	P80404	P18510	7	5	10	0.148	0.852	no	3	0.065169538
0	Q8N4A0	Q13790	Q8IYJ0	7	1	10	0.15	0.85	no	3	0.05555035
0	Q8N392	Q7Z6J4	Q96PX9	4	4	10	0.15	0.85	no	3	0.108703464
0	Q9BYR2	Q5TA81	Q5T5A8	3	4	10	0.152	0.848	yes	3	0.08070181
0	Q86Y33	Q8N9W6	Q9NTJ4	10	8	7	0.154	0.846	no	3	1.840429185
0	O95221	Q96EK6	Q86WR0	7	7	4	0.156	0.844	no	3	0.039266314
0	Q5BJF2	Q13477	Q15849	9	5	4	0.158	0.842	no	3	0.043672341
0	Q9GZN7	Q9Y4E6	P50993	10	5	10	0.158	0.842	no	3	0.738740986
0	Q7L8A9	Q8N300	Q9BUH6	10	1	6	0.158	0.842	no	3	3.393116645
0	A8K855	Q92686	Q6PF05	7	9	4	0.16	0.84	no	3	0.067512897
0	Q92754	Q96RK1	Q99967	10	4	8	0.162	0.838	yes	3	0.000297704
0	P10916	P35125	Q99972	10	4	7	0.164	0.836	no	3	0.016409193
0	Q8IYJ0	Q8N4A0	Q86TP1	10	7	10	0.166	0.834	no	3	0.055652806
0	Q9BYS1	Q5T752	Q5TA76	4	4	5	0.166	0.834	yes	3	0.011321871
0	P01138	Q9UPU3	Q96PQ0	7	1	5	0.172	0.828	yes	3	0.099894729
0	Q96PQ0	P23560	P01138	5	7	7	0.172	0.828	yes	3	0.099943141
0	Q13507	Q9UBN4	Q9HCX4	10	10	3	0.172	0.828	yes	3	0.50427249
0	Q9UDV6	Q9UDV7	Q9UM22	10	3	10	0.172	0.828	no	3	0.103562783
0	Q9GZN7	P13535	P50993	10	6	10	0.174	0.826	no	3	0.738578242
0	Q9BQC3	Q6P3W2	Q5XKK7	9	1	7	0.176	0.824	no	3	0.122818711
0	Q8IVA1	P10153	Q5W186	7	2	4	0.176	0.824	no	3	2.005036411
0	Q53EV4	P10747	Q5TCS8	2	8	9	0.176	0.824	no	3	0.249533774
0	O43837	Q9NR23	P50213	10	3	10	0.178	0.822	no	3	1.221917202
0	Q96T59	A8MXV6	Q9Y4K4	6	1	9	0.178	0.822	no	3	2.016761118
0	Q7Z7J7	P01571	P47224	4	6	10	0.178	0.822	no	3	2.806357446
0	P28360	P50458	P31273	10	6	10	0.18	0.82	no	3	0.727794956
0	Q04828	P52895	P51857	7	7	8	0.18	0.82	yes	3	3.003277678
0	Q96RK1	Q92481	Q92754	4	7	10	0.182	0.818	yes	3	0.476619568
0	Q86UL8	P08588	P01135	10	8	10	0.184	0.816	no	3	0.001452399
0	Q8IV36	P10243	Q68D51	4	8	7	0.184	0.816	no	3	1.422186852
0	Q8WXH5	Q96R05	O43559	7	2	10	0.184	0.816	no	3	2.952558817
0	Q86UL8	O75783	P01135	10	4	10	0.186	0.814	no	3	0.001365616
0	P54852	Q04941	Q9BUP3	10	4	10	0.186	0.814	no	3	0.203398299
0	Q8N4L2	Q7LC44	Q9UGI9	8	7	9	0.186	0.814	no	3	1.083916338
0	P21810	P55001	Q8WXH2	8	3	5	0.186	0.814	no	3	0.093949028
0	Q99967	P50458	Q92754	8	6	10	0.186	0.814	no	3	0.476805111
0	A8K855	Q8WZ73	Q92686	7	9	9	0.186	0.814	no	3	0.067439307
0	P49682	Q07325	P02776	7	3	8	0.188	0.812	yes	3	0.17465054
0	P07225	Q6X784	P04070	9	9	10	0.188	0.812	no	3	0.147656604
0	Q96PJ5	Q8N387	Q96SZ5	5	2	6	0.188	0.812	no	3	0.104547272
0	Q96PJ5	Q03403	Q96SZ5	5	2	6	0.188	0.812	no	3	0.104347878
0	P48742	Q9UBR4	P32243	8	10	4	0.188	0.812	no	3	0.274035922
0	P49682	O14625	P02776	7	3	8	0.19	0.81	yes	3	0.174525253
0	O76083	P49888	Q96FC7	10	2	10	0.19	0.81	no	3	1.515078289
0	Q8TBZ0	P47989	O95864	5	2	8	0.19	0.81	no	3	2.979883766
0	P08263	O15217	Q16772	8	4	2	0.192	0.808	yes	3	0.00022319
0	O95150	O95407	Q93038	2	4	5	0.192	0.808	yes	3	0.722900775
0	P10145	P25025	P05113	9	9	3	0.192	0.808	no	3	1.210045651
0	Q6X784	P07225	Q13522	9	9	10	0.192	0.808	no	3	1.68129952
0	P32942	P20701	Q13349	7	10	3	0.192	0.808	yes	3	0.001843739
0	Q5T752	Q9BYS1	Q9BYQ3	4	4	2	0.194	0.806	yes	3	0.081720491
0	Q8TDC0	O75112	Q53GG5	4	9	9	0.194	0.806	yes	3	0.77243492
0	Q8N6V9	Q96MY1	O94818	7	3	7	0.194	0.806	no	3	3.299370859
0	P51460	Q8WXD0	Q7Z6M4	9	1	8	0.194	0.806	no	3	2.457421686
0	P08697	P00746	P20151	5	2	7	0.194	0.806	no	3	0.1149081
0	O00481	P78410	P04155	4	6	8	0.196	0.804	no	3	0.107197734
0	P35452	O60675	Q9Y5Q3	5	8	8	0.196	0.804	yes	3	0.24705663
0	Q9GZU5	Q10472	O95372	10	3	8	0.196	0.804	no	3	1.108995384
0	P02776	P07204	P49682	8	2	7	0.196	0.804	no	3	0.174457654
0	Q9NZI5	Q8TE85	P36508	4	6	6	0.196	0.804	no	3	0.121936271
0	Q5T752	Q9BYS1	Q6L8G4	4	4	2	0.198	0.802	no	3	0.081686828
0	O43837	P21695	P51553	10	5	5	0.198	0.802	no	3	1.222067197
0	O75112	Q8TDC0	Q9GZV1	9	4	6	0.198	0.802	no	3	0.000259904
0	P27918	Q92496	O76036	10	4	5	0.198	0.802	no	3	2.758468107
0	Q9UM22	Q9UDV6	Q9H106	10	10	5	0.198	0.802	no	3	0.103457617
0	P02795	Q8TE69	Q15652	9	1	9	0.198	0.802	no	3	2.186667777
0	P61236	Q9UKC9	Q96IG2	4	9	6	0.198	0.802	yes	3	0.08586333
0	Q96SZ5	Q9UDV6	Q96PJ5	6	10	5	0.198	0.802	no	3	0.104273136
0	P35346	O00230	P30874	7	6	7	0.2	0.8	no	3	3.510534631
0	P50213	P51553	Q6EEV6	10	5	7	0.2	0.8	no	3	1.700053806
0	P01571	Q9NXT0	Q6UWD8	6	2	3	0.2	0.8	no	3	2.925204819
0	P10145	P02776	P05113	9	8	3	0.2	0.8	no	3	1.210210721
0	P25025	Q92664	P10145	9	4	9	0.2	0.8	no	3	0.000163534
0	Q16534	Q10586	Q9UKI8	7	3	9	0.2	0.8	no	3	0.439413867
0	Q9UDV6	Q9UM22	Q96SZ5	10	10	6	0.2	0.8	no	3	0.103734598
0	O75891	Q9P219	Q3SY69	3	10	6	0.202	0.798	no	3	0.040297881
0	P13498	Q15080	Q969G6	10	4	2	0.202	0.798	no	3	0.000096062
0	Q8TCI5	Q4G0W2	Q9HCP0	8	3	4	0.202	0.798	no	3	1.145083645
0	Q9GZY8	Q7Z5L4	Q96EE4	10	5	2	0.204	0.796	no	3	0.000058702
0	Q9BSE2	Q9H2S6	Q9BXN2	9	2	9	0.204	0.796	no	3	0.989169376
0	Q96FX2	Q9UGK8	Q9BQC3	5	4	9	0.204	0.796	no	3	2.650609847
0	Q15173	P46695	Q8N2R8	10	8	8	0.204	0.796	no	3	0.000573245
0	P25929	P10082	P01303	3	2	3	0.204	0.796	yes	3	0.000085301
0	P01571	Q7Z7J7	Q6UWD8	6	4	3	0.204	0.796	no	3	2.925233261
0	Q9Y4K4	Q8IVH8	Q8N9N8	9	8	8	0.204	0.796	no	3	1.630319448
0	Q13507	Q96D31	P20591	10	7	8	0.204	0.796	no	3	0.977781252
0	P52803	P54756	P29322	10	4	7	0.204	0.796	no	3	1.489925467
0	P60329	Q8IUC1	Q8WWB5	8	2	6	0.204	0.796	no	3	0.121011367
0	Q9NX38	Q3MIT2	Q9Y6X8	7	1	9	0.204	0.796	no	3	1.417042827
0	P11488	A6NIH7	O75061	4	9	7	0.206	0.794	no	3	0.94895127
0	P35346	P31391	P30874	7	2	7	0.206	0.794	yes	3	3.510527731
0	Q96DR8	Q8IZM9	O15063	10	2	10	0.206	0.794	no	3	0.622176536
0	P21728	Q9NYX4	P35462	7	4	10	0.206	0.794	no	3	3.6440128
0	Q8N474	P04628	P09544	6	4	2	0.206	0.794	yes	3	0.000104392
0	Q13522	Q8N4L4	Q6X784	10	2	9	0.206	0.794	no	3	1.681477879
0	P02776	P07204	P04070	8	2	10	0.206	0.794	no	3	0.472954677
0	P10145	P25024	P05113	9	2	3	0.206	0.794	no	3	1.210153946
0	Q13976	Q9Y6F6	P29728	10	3	5	0.206	0.794	no	3	0.17493213
0	Q9H3H5	Q5H9R4	Q16842	8	1	8	0.206	0.794	no	3	0.000065522
0	Q14CX7	P61599	Q9HBH0	6	3	10	0.206	0.794	no	3	0.711661529
0	P52945	Q9H4Z3	Q8NHW3	3	10	4	0.208	0.792	no	3	0.133804338
0	P08697	P08246	P20151	5	8	7	0.208	0.792	no	3	0.115097225
0	P02776	P48061	P10145	8	7	9	0.208	0.792	no	3	0.000163646
0	Q9Y2I7	P04180	Q92562	7	3	4	0.208	0.792	no	3	0.000108937
0	O75916	Q6MZT1	Q6ZS82	7	2	1	0.21	0.79	yes	3	0.000113555
0	Q13075	P84074	Q6GPH4	5	8	9	0.21	0.79	no	3	0.134086191
0	Q9Y5T4	Q99595	O60830	7	7	7	0.21	0.79	yes	3	1.350783735
0	P27815	P27987	Q13023	6	8	8	0.21	0.79	no	3	1.754147635
0	Q9UQ26	Q8WZA2	O95716	8	7	5	0.21	0.79	no	3	0.000126097
0	P02776	P07204	P10145	8	2	9	0.21	0.79	no	3	0.000095063
0	P80404	Q9BRL7	P51649	5	7	6	0.21	0.79	no	3	0.065210421
0	P23560	Q96PQ0	P49184	7	5	7	0.21	0.79	no	3	1.659095417
0	Q9NPJ8	Q96PE3	Q7Z6K3	10	3	7	0.21	0.79	no	3	3.761804995
0	Q5BJF2	Q16774	Q13477	9	5	5	0.212	0.788	no	3	0.044058947
0	P35346	P61278	P30874	7	2	7	0.212	0.788	no	3	3.510441053
0	P26012	O00258	O75783	10	9	4	0.212	0.788	no	3	2.387145315
0	P30613	Q5TFE4	P13584	10	2	1	0.212	0.788	no	3	0.000035423
0	P35462	Q96NY7	P21728	10	2	7	0.212	0.788	no	3	3.644010741
0	Q8TDU9	Q8WXF3	P09417	10	1	9	0.212	0.788	no	3	3.419353288
0	O95407	O95150	O43557	4	2	8	0.212	0.788	yes	3	0.000178161
0	Q92481	Q99966	Q96RK1	7	5	4	0.212	0.788	yes	3	0.000133323
0	Q96PJ5	Q9NZB8	Q96SZ5	5	10	6	0.212	0.788	no	3	0.104464424
0	Q86UT5	Q92887	P25092	5	6	1	0.212	0.788	no	3	0.00003969
0	Q8WTP8	Q9NPR2	Q9NTW7	9	2	6	0.212	0.788	no	3	1.081510052
0	Q8WWB5	P60329	Q96FX2	6	8	5	0.212	0.788	no	3	0.12088247
0	O00590	Q16627	P80098	6	8	6	0.214	0.786	yes	3	1.756607309
0	O75916	Q6NWY9	Q6ZS82	7	7	1	0.214	0.786	no	3	0.000231149
0	Q8N2Q7	Q9P2S2	P58400	10	3	7	0.214	0.786	no	3	0.001456055
0	Q8N2Q7	Q9P2S2	Q9ULB1	10	3	7	0.214	0.786	no	3	0.000150985
0	Q14442	Q92535	P57054	6	4	5	0.214	0.786	no	3	0.000082903
0	P58397	Q9NRH2	P49747	9	5	2	0.214	0.786	no	3	0.004888004
0	P28222	P08908	Q9NNX6	9	9	6	0.214	0.786	no	3	0.650875362
0	Q96RJ0	Q6P5S7	P39086	4	2	7	0.214	0.786	no	3	0.000164808
0	Q14721	Q8TAE7	Q8TDN2	9	1	4	0.214	0.786	yes	3	2.965497534
0	Q8N393	Q9Y5I0	P60369	9	2	9	0.216	0.784	no	3	3.626267875
0	O00187	P0C0L5	O43897	9	3	5	0.216	0.784	no	3	0.000134969
0	Q9Y4C1	O75582	Q6ZTQ3	8	10	8	0.216	0.784	no	3	2.830341938
0	O94777	Q9P2X0	P57054	5	4	5	0.216	0.784	no	3	0.000189199
0	P10144	P14222	P10124	4	4	4	0.216	0.784	no	3	0.000180114
0	P21145	Q8WTT0	Q8N539	9	2	1	0.216	0.784	no	3	0.000036271
0	P35346	P61278	P21554	7	2	7	0.218	0.782	no	3	1.961070339
